email_event_id,hubspot_contact_id,lead_id,event_datetime,event_type,campaign_id,email_name
HEM017736,HS100174,LED000174,2026-06-30T00:00:00,Opened,CMP000007,Post-Demo Follow Up
HEM017737,HS104001,LED004001,2026-01-22T06:00:00,Opened,CMP000035,Quarterly Newsletter
HEM017738,HS101598,LED001598,2026-01-02T03:00:00,Clicked,CMP000028,Post-Demo Follow Up
HEM017739,HS103791,LED003791,2025-10-21T18:00:00,Opened,CMP000004,Post-Demo Follow Up
HEM017740,HS103360,LED003360,2025-08-04T12:00:00,Delivered,CMP000035,Webinar Invite
HEM017741,HS102310,LED002310,2025-09-12T21:00:00,Opened,CMP000003,Nurture 2 - Case Study
HEM017742,,LED001443,2026-02-04T13:00:00,Delivered,CMP000036,Post-Demo Follow Up
HEM017743,HS102008,LED002008,2025-07-20T07:00:00,Delivered,,Nurture 1 - Pain Point
HEM017744,HS100241,LED000241,2026-01-21T06:00:00,Delivered,CMP000022,Quarterly Newsletter
HEM017745,HS103699,LED003699,2025-03-17T08:00:00,Delivered,CMP000017,Quarterly Newsletter
HEM017746,HS100964,LED000964,2025-11-08T15:00:00,Opened,CMP000029,Quarterly Newsletter
HEM017747,HS103868,LED003868,2025-08-02T14:00:00,Delivered,CMP000009,Nurture 2 - Case Study
HEM017748,HS100970,LED000970,2025-03-26T10:00:00,Opened,CMP000018,Nurture 1 - Pain Point
HEM017749,HS101908,LED001908,2026-05-26T19:00:00,Replied,CMP000005,Webinar Invite
HEM017750,HS100241,LED000241,2026-02-15T10:00:00,Bounced,CMP000020,Webinar Invite
HEM017751,HS103125,LED003125,2025-07-14T01:00:00,Replied,CMP000033,CRM Audit Offer
HEM017752,HS103695,LED003695,2025-09-22T04:00:00,Delivered,CMP000001,Nurture 1 - Pain Point
HEM017753,HS100159,LED000159,2025-04-07T04:00:00,Opened,CMP000018,Nurture 1 - Pain Point
HEM017754,HS103206,LED003206,2026-06-30T00:00:00,Clicked,CMP000019,Webinar Invite
HEM017755,HS103209,LED003209,2026-01-21T03:00:00,Delivered,CMP000026,Nurture 2 - Case Study
HEM017756,HS100855,LED000855,2025-08-28T19:00:00,Delivered,CMP000027,Webinar Invite
HEM017757,HS102506,LED002506,2026-02-18T20:00:00,Unsubscribed,CMP000010,Nurture 2 - Case Study
HEM017758,,LED002859,2026-06-24T01:00:00,Delivered,CMP000007,Quarterly Newsletter
HEM017759,HS101743,LED001743,2026-06-30T00:00:00,Opened,,Nurture 2 - Case Study
HEM017760,HS103174,LED003174,2025-08-06T09:00:00,Delivered,CMP000020,Post-Demo Follow Up
HEM017761,HS102416,LED002416,2026-06-30T00:00:00,Opened,CMP000015,Post-Demo Follow Up
HEM017762,HS100184,LED000184,2026-03-11T17:00:00,Opened,CMP000024,Quarterly Newsletter
HEM017763,HS103695,LED003695,2025-08-29T15:00:00,Opened,CMP000015,CRM Audit Offer
HEM017764,HS100624,LED000624,2025-06-23T17:00:00,Opened,,Nurture 2 - Case Study
HEM017765,HS102007,LED002007,2026-02-04T12:00:00,Delivered,CMP000026,Post-Demo Follow Up
HEM017766,HS102840,LED002840,2025-02-04T13:00:00,Bounced,CMP000029,Post-Demo Follow Up
HEM017767,HS102714,LED002714,2025-06-22T04:00:00,Delivered,CMP000014,Nurture 1 - Pain Point
HEM017768,HS101926,LED001926,2025-07-05T04:00:00,Delivered,CMP000027,Nurture 2 - Case Study
HEM017769,HS100870,LED000870,2026-06-30T00:00:00,Delivered,CMP000025,Post-Demo Follow Up
HEM017770,,LED003261,2026-03-01T22:00:00,Delivered,CMP000022,Nurture 1 - Pain Point
HEM017771,,LED001600,2025-07-22T12:00:00,Delivered,CMP000004,Webinar Invite
HEM017772,HS100546,LED000546,2026-03-18T07:00:00,Clicked,,Nurture 1 - Pain Point
HEM017773,HS103895,LED003895,2025-12-26T01:00:00,Clicked,CMP000028,Nurture 2 - Case Study
HEM017774,HS100761,LED000761,2025-09-20T04:00:00,Delivered,,Post-Demo Follow Up
HEM017775,HS100458,LED000458,2025-05-15T21:00:00,Opened,CMP000029,Post-Demo Follow Up
HEM017776,,LED003414,2026-02-17T21:00:00,Opened,CMP000001,Nurture 2 - Case Study
HEM017777,,LED003358,2025-10-17T09:00:00,Clicked,CMP000004,CRM Audit Offer
HEM017778,HS102173,LED002173,2026-05-25T06:00:00,Opened,CMP000031,Nurture 1 - Pain Point
HEM017779,HS103927,LED003927,2026-06-11T04:00:00,Opened,CMP000001,Post-Demo Follow Up
HEM017780,HS102314,LED002314,2026-06-30T00:00:00,Clicked,CMP000031,Post-Demo Follow Up
HEM017781,HS101934,LED001934,2025-03-12T14:00:00,Opened,CMP000024,Quarterly Newsletter
HEM017782,HS101439,LED001439,2025-12-13T06:00:00,Opened,CMP000010,Nurture 1 - Pain Point
HEM017783,HS100485,LED000485,2026-06-28T03:00:00,Replied,CMP000036,Webinar Invite
HEM017784,HS102150,LED002150,2025-05-30T16:00:00,Opened,CMP000033,CRM Audit Offer
HEM017785,HS103400,LED003400,2025-08-28T14:00:00,Opened,CMP000017,Quarterly Newsletter
HEM017786,HS101031,LED001031,2025-11-23T21:00:00,Delivered,CMP000018,CRM Audit Offer
HEM017787,HS103664,LED003664,2025-06-25T11:00:00,Clicked,CMP000003,Nurture 1 - Pain Point
HEM017788,HS102961,LED002961,2025-07-19T20:00:00,Delivered,CMP000024,CRM Audit Offer
HEM017789,HS101790,LED001790,2026-02-09T16:00:00,Bounced,CMP000024,Nurture 1 - Pain Point
HEM017790,HS100382,LED000382,2025-12-11T08:00:00,Replied,CMP000022,Nurture 1 - Pain Point
HEM017791,HS102187,LED002187,2025-08-15T01:00:00,Delivered,CMP000027,Quarterly Newsletter
HEM017792,HS103350,LED003350,2026-02-21T22:00:00,Delivered,CMP000031,Webinar Invite
HEM017793,HS101729,LED001729,2025-12-29T19:00:00,Unsubscribed,CMP000005,Nurture 2 - Case Study
HEM017794,HS103086,LED003086,2026-06-30T00:00:00,Opened,CMP000021,Quarterly Newsletter
HEM017795,HS104142,LED004142,2025-11-12T23:00:00,Delivered,CMP000025,Post-Demo Follow Up
HEM017796,HS101111,LED001111,2025-09-06T13:00:00,Delivered,CMP000001,Webinar Invite
HEM017797,HS101627,LED001627,2025-06-06T06:00:00,Opened,CMP000027,Nurture 2 - Case Study
HEM017798,HS101175,LED001175,2025-08-12T07:00:00,Delivered,CMP000012,Nurture 2 - Case Study
HEM017799,HS102990,LED002990,2026-03-17T16:00:00,Opened,CMP000017,Nurture 2 - Case Study
HEM017800,HS102674,LED002674,2025-12-08T16:00:00,Delivered,CMP000032,CRM Audit Offer
HEM017801,HS102613,LED002613,2025-12-11T21:00:00,Clicked,CMP000005,Quarterly Newsletter
HEM017802,HS103648,LED003648,2026-05-09T16:00:00,Delivered,CMP000023,Nurture 1 - Pain Point
HEM017803,HS102024,LED002024,2025-05-31T09:00:00,Delivered,CMP000016,Post-Demo Follow Up
HEM017804,HS102785,LED002785,2025-08-08T14:00:00,Delivered,,Webinar Invite
HEM017805,HS101663,LED001663,2026-06-30T00:00:00,Clicked,CMP000005,Webinar Invite
HEM017806,HS100796,LED000796,2026-06-30T00:00:00,Clicked,CMP000022,Nurture 2 - Case Study
HEM017807,HS103670,LED003670,2026-02-12T06:00:00,Opened,CMP000014,Webinar Invite
HEM017808,HS102713,LED002713,2026-01-08T00:00:00,Opened,CMP000028,Webinar Invite
HEM017809,HS101508,LED001508,2025-06-11T05:00:00,Opened,,Quarterly Newsletter
HEM017810,HS100841,LED000841,2026-06-30T00:00:00,Delivered,CMP000014,Nurture 1 - Pain Point
HEM017811,HS103334,LED003334,2026-01-23T06:00:00,Replied,,Quarterly Newsletter
HEM017812,HS101619,LED001619,2025-01-30T14:00:00,Delivered,CMP000024,Nurture 1 - Pain Point
HEM017813,HS102211,LED002211,2026-05-28T05:00:00,Opened,CMP000026,Quarterly Newsletter
HEM017814,HS102806,LED002806,2026-03-10T16:00:00,Delivered,CMP000028,Quarterly Newsletter
HEM017815,HS102183,LED002183,2025-10-20T18:00:00,Delivered,CMP000031,Post-Demo Follow Up
HEM017816,HS101609,LED001609,2025-06-04T14:00:00,Delivered,CMP000015,CRM Audit Offer
HEM017817,HS104175,LED004175,2026-06-30T00:00:00,Opened,,Nurture 1 - Pain Point
HEM017818,HS103725,LED003725,2025-09-25T12:00:00,Clicked,CMP000036,Quarterly Newsletter
HEM017819,HS102640,LED002640,2025-08-16T00:00:00,Opened,,Nurture 1 - Pain Point
HEM017820,HS103176,LED003176,2026-06-30T00:00:00,Clicked,,Nurture 1 - Pain Point
HEM017821,HS103435,LED003435,2026-06-05T14:00:00,Delivered,,Quarterly Newsletter
HEM017822,HS103897,LED003897,2025-06-03T15:00:00,Opened,CMP000008,Webinar Invite
HEM017823,HS101142,LED001142,2025-03-01T07:00:00,Delivered,CMP000031,Quarterly Newsletter
HEM017824,HS103285,LED003285,2025-03-29T18:00:00,Delivered,CMP000032,Quarterly Newsletter
HEM017825,HS100783,LED000783,2025-03-07T06:00:00,Delivered,CMP000020,Webinar Invite
HEM017826,HS103069,LED003069,2026-06-30T00:00:00,Replied,CMP000030,Nurture 1 - Pain Point
HEM017827,HS101750,LED001750,2025-08-02T13:00:00,Opened,CMP000001,Nurture 2 - Case Study
HEM017828,HS104183,LED004183,2025-09-03T08:00:00,Opened,CMP000022,Nurture 2 - Case Study
HEM017829,HS100455,LED000455,2026-06-30T00:00:00,Delivered,CMP000015,Webinar Invite
HEM017830,HS101194,LED001194,2025-02-16T20:00:00,Opened,CMP000030,Nurture 2 - Case Study
HEM017831,HS101356,LED001356,2026-01-17T16:00:00,Opened,,Post-Demo Follow Up
HEM017832,HS101804,LED001804,2026-06-30T00:00:00,Replied,CMP000001,Nurture 1 - Pain Point
HEM017833,,LED003402,2026-06-30T00:00:00,Delivered,CMP000031,Nurture 2 - Case Study
HEM017834,HS103900,LED003900,2025-02-20T21:00:00,Delivered,CMP000011,Nurture 1 - Pain Point
HEM017835,HS103429,LED003429,2026-02-11T03:00:00,Delivered,,Post-Demo Follow Up
HEM017836,HS101001,LED001001,2025-12-31T00:00:00,Delivered,CMP000007,Post-Demo Follow Up
HEM017837,HS102973,LED002973,2026-03-20T09:00:00,Unsubscribed,CMP000005,Nurture 1 - Pain Point
HEM017838,HS100134,LED000134,2026-01-01T12:00:00,Opened,CMP000035,Webinar Invite
HEM017839,HS101805,LED001805,2026-05-30T14:00:00,Clicked,CMP000013,CRM Audit Offer
HEM017840,HS100188,LED000188,2026-03-17T14:00:00,Clicked,CMP000007,Webinar Invite
HEM017841,HS103378,LED003378,2026-02-27T10:00:00,Delivered,CMP000034,Post-Demo Follow Up
HEM017842,HS101778,LED001778,2026-01-27T15:00:00,Clicked,CMP000017,Webinar Invite
HEM017843,HS100771,LED000771,2026-06-04T19:00:00,Opened,CMP000020,Nurture 2 - Case Study
HEM017844,HS102506,LED002506,2026-02-24T23:00:00,Clicked,CMP000014,Webinar Invite
HEM017845,HS103557,LED003557,2025-09-07T03:00:00,Opened,CMP000019,Nurture 2 - Case Study
HEM017846,HS104043,LED004043,2025-07-27T10:00:00,Unsubscribed,,Post-Demo Follow Up
HEM017847,HS101537,LED001537,2025-08-01T12:00:00,Opened,CMP000018,CRM Audit Offer
HEM017848,HS102727,LED002727,2025-06-14T06:00:00,Opened,CMP000021,Nurture 2 - Case Study
HEM017849,HS103243,LED003243,2025-06-20T02:00:00,Delivered,CMP000015,Nurture 1 - Pain Point
HEM017850,HS103573,LED003573,2026-02-14T06:00:00,Delivered,CMP000025,Nurture 1 - Pain Point
HEM017851,HS100581,LED000581,2026-04-17T04:00:00,Clicked,CMP000006,Nurture 2 - Case Study
HEM017852,HS104091,LED004091,2025-08-29T00:00:00,Clicked,,Nurture 1 - Pain Point
HEM017853,HS100191,LED000191,2025-03-25T02:00:00,Delivered,CMP000028,Quarterly Newsletter
HEM017854,HS101920,LED001920,2025-08-26T06:00:00,Delivered,CMP000002,Nurture 2 - Case Study
HEM017855,HS103276,LED003276,2025-12-16T00:00:00,Delivered,CMP000010,Nurture 1 - Pain Point
HEM017856,HS101677,LED001677,2025-06-06T07:00:00,Bounced,CMP000027,Quarterly Newsletter
HEM017857,HS101114,LED001114,2026-01-16T03:00:00,Delivered,CMP000025,Quarterly Newsletter
HEM017858,HS102805,LED002805,2026-05-07T03:00:00,Replied,CMP000013,CRM Audit Offer
HEM017859,HS102059,LED002059,2025-06-01T12:00:00,Clicked,CMP000018,Webinar Invite
HEM017860,HS101873,LED001873,2025-02-08T20:00:00,Delivered,CMP000019,Nurture 2 - Case Study
HEM017861,HS102904,LED002904,2026-05-28T18:00:00,Replied,CMP000011,CRM Audit Offer
HEM017862,,LED000238,2025-12-04T04:00:00,Opened,CMP000021,Nurture 1 - Pain Point
HEM017863,,LED000182,2025-06-06T19:00:00,Delivered,CMP000026,CRM Audit Offer
HEM017864,HS102752,LED002752,2025-05-27T03:00:00,Bounced,CMP000014,Nurture 2 - Case Study
HEM017865,HS102265,LED002265,2025-07-02T13:00:00,Delivered,,Webinar Invite
HEM017866,HS100010,LED000010,2025-01-25T13:00:00,Delivered,,Post-Demo Follow Up
HEM017867,HS102697,LED002697,2025-06-26T23:00:00,Clicked,CMP000017,Quarterly Newsletter
HEM017868,HS103807,LED003807,2025-06-01T17:00:00,Delivered,CMP000018,Post-Demo Follow Up
HEM017869,HS103323,LED003323,2025-11-17T03:00:00,Opened,CMP000024,CRM Audit Offer
HEM017870,HS101981,LED001981,2025-08-14T23:00:00,Replied,CMP000022,Nurture 2 - Case Study
HEM017871,HS102495,LED002495,2025-03-07T11:00:00,Delivered,CMP000017,CRM Audit Offer
HEM017872,HS101663,LED001663,2026-06-30T00:00:00,Delivered,CMP000012,Webinar Invite
HEM017873,HS104180,LED004180,2025-10-03T02:00:00,Delivered,CMP000035,Post-Demo Follow Up
HEM017874,HS100524,LED000524,2025-05-19T01:00:00,Opened,CMP000025,Nurture 1 - Pain Point
HEM017875,HS103717,LED003717,2026-05-15T21:00:00,Opened,CMP000007,CRM Audit Offer
HEM017876,HS102250,LED002250,2025-08-16T10:00:00,Delivered,CMP000030,CRM Audit Offer
HEM017877,HS100625,LED000625,2026-03-25T20:00:00,Delivered,CMP000028,Webinar Invite
HEM017878,HS102538,LED002538,2025-01-20T12:00:00,Delivered,CMP000033,Webinar Invite
HEM017879,HS103627,LED003627,2026-03-14T22:00:00,Delivered,CMP000024,Webinar Invite
HEM017880,HS102363,LED002363,2025-04-18T04:00:00,Opened,CMP000025,Post-Demo Follow Up
HEM017881,HS102158,LED002158,2026-04-15T14:00:00,Delivered,CMP000022,Post-Demo Follow Up
HEM017882,HS100503,LED000503,2025-11-23T16:00:00,Opened,,Quarterly Newsletter
HEM017883,HS100897,LED000897,2026-03-28T06:00:00,Opened,CMP000004,Nurture 2 - Case Study
HEM017884,HS103635,LED003635,2026-01-15T16:00:00,Opened,CMP000028,Nurture 2 - Case Study
HEM017885,HS100617,LED000617,2026-06-30T00:00:00,Replied,CMP000007,CRM Audit Offer
HEM017886,HS103273,LED003273,2026-04-13T04:00:00,Replied,CMP000005,Webinar Invite
HEM017887,HS100501,LED000501,2025-06-14T01:00:00,Opened,CMP000013,Webinar Invite
HEM017888,HS102899,LED002899,2025-03-20T20:00:00,Delivered,CMP000004,Nurture 1 - Pain Point
HEM017889,HS102172,LED002172,2025-10-20T10:00:00,Opened,CMP000016,Nurture 1 - Pain Point
HEM017890,HS101624,LED001624,2025-10-31T18:00:00,Delivered,CMP000036,Webinar Invite
HEM017891,HS103142,LED003142,2025-08-19T01:00:00,Unsubscribed,CMP000022,Nurture 2 - Case Study
HEM017892,HS102258,LED002258,2025-08-10T08:00:00,Opened,CMP000036,Webinar Invite
HEM017893,HS103829,LED003829,2025-03-11T11:00:00,Opened,CMP000006,Post-Demo Follow Up
HEM017894,HS102892,LED002892,2026-06-08T02:00:00,Replied,CMP000035,Post-Demo Follow Up
HEM017895,HS101520,LED001520,2026-05-21T00:00:00,Clicked,CMP000035,Nurture 2 - Case Study
HEM017896,HS102264,LED002264,2026-03-26T03:00:00,Delivered,CMP000013,Quarterly Newsletter
HEM017897,HS101489,LED001489,2026-01-08T14:00:00,Bounced,,Post-Demo Follow Up
HEM017898,HS102324,LED002324,2025-04-12T06:00:00,Delivered,CMP000016,Webinar Invite
HEM017899,HS100622,LED000622,2025-10-06T19:00:00,Delivered,CMP000019,Nurture 2 - Case Study
HEM017900,HS104067,LED004067,2026-06-30T00:00:00,Opened,CMP000027,Nurture 2 - Case Study
HEM017901,HS102393,LED002393,2025-07-29T13:00:00,Unsubscribed,,Post-Demo Follow Up
HEM017902,HS102675,LED002675,2026-01-04T11:00:00,Bounced,CMP000014,Webinar Invite
HEM017903,HS100202,LED000202,2026-06-07T01:00:00,Opened,CMP000025,Quarterly Newsletter
HEM017904,HS101199,LED001199,2026-04-11T01:00:00,Delivered,,CRM Audit Offer
HEM017905,HS101278,LED001278,2026-03-08T08:00:00,Opened,CMP000021,Post-Demo Follow Up
HEM017906,HS103873,LED003873,2025-11-23T17:00:00,Opened,CMP000017,Quarterly Newsletter
HEM017907,HS103820,LED003820,2025-05-09T06:00:00,Delivered,CMP000033,Nurture 2 - Case Study
HEM017908,HS101886,LED001886,2026-03-04T13:00:00,Opened,CMP000012,Nurture 2 - Case Study
HEM017909,,LED001443,2026-01-10T15:00:00,Delivered,CMP000007,Nurture 2 - Case Study
HEM017910,HS103913,LED003913,2026-05-22T01:00:00,Delivered,CMP000029,Webinar Invite
HEM017911,HS101660,LED001660,2025-07-28T15:00:00,Opened,CMP000004,Nurture 2 - Case Study
HEM017912,HS100346,LED000346,2025-10-26T21:00:00,Replied,CMP000005,Webinar Invite
HEM017913,HS101955,LED001955,2026-06-30T00:00:00,Opened,CMP000026,Webinar Invite
HEM017914,HS100893,LED000893,2025-06-13T03:00:00,Delivered,CMP000033,Quarterly Newsletter
HEM017915,HS100541,LED000541,2025-08-29T18:00:00,Opened,CMP000001,Post-Demo Follow Up
HEM017916,HS101060,LED001060,2025-10-02T21:00:00,Bounced,CMP000007,Nurture 2 - Case Study
HEM017917,HS100357,LED000357,2026-05-23T03:00:00,Clicked,CMP000031,Nurture 2 - Case Study
HEM017918,HS101260,LED001260,2025-08-07T00:00:00,Opened,CMP000008,Post-Demo Follow Up
HEM017919,HS103377,LED003377,2026-01-08T19:00:00,Delivered,CMP000005,Webinar Invite
HEM017920,HS103876,LED003876,2026-02-25T19:00:00,Opened,CMP000001,Nurture 1 - Pain Point
HEM017921,HS103083,LED003083,2025-07-05T10:00:00,Opened,CMP000018,Nurture 1 - Pain Point
HEM017922,HS102561,LED002561,2025-08-26T11:00:00,Opened,CMP000022,Nurture 1 - Pain Point
HEM017923,HS100843,LED000843,2026-03-14T02:00:00,Clicked,CMP000004,Nurture 1 - Pain Point
HEM017924,HS101859,LED001859,2026-06-26T10:00:00,Opened,CMP000026,Quarterly Newsletter
HEM017925,HS102140,LED002140,2025-07-07T13:00:00,Delivered,CMP000034,CRM Audit Offer
HEM017926,HS100514,LED000514,2025-10-10T01:00:00,Opened,CMP000009,Quarterly Newsletter
HEM017927,HS103940,LED003940,2026-01-23T08:00:00,Delivered,CMP000021,Post-Demo Follow Up
HEM017928,HS101771,LED001771,2026-06-30T00:00:00,Opened,CMP000013,Nurture 2 - Case Study
HEM017929,HS103980,LED003980,2025-11-21T23:00:00,Delivered,CMP000030,Nurture 1 - Pain Point
HEM017930,HS102638,LED002638,2025-02-07T04:00:00,Delivered,CMP000027,Nurture 2 - Case Study
HEM017931,HS102590,LED002590,2025-12-31T15:00:00,Delivered,CMP000019,CRM Audit Offer
HEM017932,HS100125,LED000125,2026-02-17T16:00:00,Delivered,CMP000001,CRM Audit Offer
HEM017933,HS100192,LED000192,2026-04-29T23:00:00,Clicked,CMP000032,Nurture 1 - Pain Point
HEM017934,HS100067,LED000067,2025-09-08T19:00:00,Delivered,CMP000035,CRM Audit Offer
HEM017935,HS101418,LED001418,2026-01-17T15:00:00,Delivered,CMP000033,Webinar Invite
HEM017936,HS103116,LED003116,2026-04-27T12:00:00,Replied,CMP000023,Webinar Invite
HEM017937,HS102709,LED002709,2025-06-24T01:00:00,Delivered,CMP000011,Nurture 1 - Pain Point
HEM017938,HS100890,LED000890,2025-11-21T19:00:00,Delivered,CMP000026,Quarterly Newsletter
HEM017939,HS103888,LED003888,2025-06-08T22:00:00,Bounced,CMP000033,Quarterly Newsletter
HEM017940,HS103912,LED003912,2025-09-30T23:00:00,Delivered,CMP000009,Webinar Invite
HEM017941,HS102941,LED002941,2025-11-20T08:00:00,Clicked,CMP000031,Post-Demo Follow Up
HEM017942,HS102422,LED002422,2025-10-18T01:00:00,Opened,CMP000011,Nurture 1 - Pain Point
HEM017943,HS103550,LED003550,2025-09-03T04:00:00,Opened,CMP000024,CRM Audit Offer
HEM017944,HS101129,LED001129,2026-05-24T14:00:00,Delivered,CMP000001,Nurture 2 - Case Study
HEM017945,HS103688,LED003688,2026-06-27T21:00:00,Delivered,,Quarterly Newsletter
HEM017946,HS101957,LED001957,2025-11-26T13:00:00,Clicked,CMP000025,Webinar Invite
HEM017947,HS102316,LED002316,2025-12-09T00:00:00,Delivered,CMP000013,CRM Audit Offer
HEM017948,HS102409,LED002409,2025-04-19T07:00:00,Opened,CMP000002,Webinar Invite
HEM017949,HS101433,LED001433,2026-01-20T23:00:00,Delivered,CMP000016,Post-Demo Follow Up
HEM017950,HS102367,LED002367,2026-06-14T04:00:00,Opened,CMP000034,CRM Audit Offer
HEM017951,HS100312,LED000312,2025-07-03T15:00:00,Opened,CMP000012,Nurture 2 - Case Study
HEM017952,HS103354,LED003354,2025-11-07T12:00:00,Opened,CMP000022,Nurture 1 - Pain Point
HEM017953,HS103693,LED003693,2026-01-18T06:00:00,Opened,CMP000034,Nurture 2 - Case Study
HEM017954,HS100722,LED000722,2025-09-10T07:00:00,Opened,CMP000005,Nurture 1 - Pain Point
HEM017955,HS101739,LED001739,2026-01-29T17:00:00,Delivered,CMP000028,Webinar Invite
HEM017956,HS104087,LED004087,2025-10-02T17:00:00,Delivered,CMP000035,Quarterly Newsletter
HEM017957,HS101662,LED001662,2026-03-05T05:00:00,Delivered,CMP000031,Nurture 1 - Pain Point
HEM017958,HS102253,LED002253,2025-05-29T00:00:00,Unsubscribed,CMP000011,Quarterly Newsletter
HEM017959,HS100964,LED000964,2025-12-30T16:00:00,Delivered,CMP000028,Webinar Invite
HEM017960,HS102854,LED002854,2026-03-14T15:00:00,Delivered,CMP000028,Nurture 1 - Pain Point
HEM017961,HS103619,LED003619,2025-11-27T07:00:00,Replied,CMP000011,Post-Demo Follow Up
HEM017962,HS101610,LED001610,2025-11-13T05:00:00,Clicked,CMP000018,Nurture 2 - Case Study
HEM017963,HS101287,LED001287,2025-08-01T19:00:00,Delivered,,Webinar Invite
HEM017964,HS102004,LED002004,2026-03-24T03:00:00,Delivered,CMP000034,Post-Demo Follow Up
HEM017965,HS100783,LED000783,2025-05-22T08:00:00,Bounced,CMP000007,Nurture 1 - Pain Point
HEM017966,HS101335,LED001335,2026-03-22T06:00:00,Delivered,,Webinar Invite
HEM017967,HS103616,LED003616,2026-04-07T05:00:00,Delivered,CMP000017,Quarterly Newsletter
HEM017968,HS102619,LED002619,2025-09-17T15:00:00,Delivered,CMP000001,Quarterly Newsletter
HEM017969,HS103806,LED003806,2026-06-21T10:00:00,Delivered,CMP000035,Nurture 1 - Pain Point
HEM017970,HS101478,LED001478,2025-09-01T02:00:00,Delivered,CMP000009,Nurture 2 - Case Study
HEM017971,HS100161,LED000161,2026-06-30T00:00:00,Clicked,CMP000026,Nurture 2 - Case Study
HEM017972,HS103021,LED003021,2025-10-22T00:00:00,Delivered,CMP000021,Webinar Invite
HEM017973,HS102516,LED002516,2025-05-20T00:00:00,Opened,,Nurture 2 - Case Study
HEM017974,HS100189,LED000189,2026-05-24T00:00:00,Delivered,CMP000019,Post-Demo Follow Up
HEM017975,HS102933,LED002933,2026-06-30T00:00:00,Opened,CMP000028,Post-Demo Follow Up
HEM017976,HS103800,LED003800,2025-10-16T09:00:00,Delivered,CMP000027,CRM Audit Offer
HEM017977,HS103279,LED003279,2025-07-27T06:00:00,Clicked,CMP000036,Nurture 2 - Case Study
HEM017978,HS103870,LED003870,2025-09-08T23:00:00,Opened,CMP000015,Nurture 1 - Pain Point
HEM017979,HS103996,LED003996,2026-05-23T10:00:00,Delivered,CMP000030,Quarterly Newsletter
HEM017980,HS102673,LED002673,2025-06-25T12:00:00,Delivered,CMP000023,Quarterly Newsletter
HEM017981,HS104156,LED004156,2026-06-30T00:00:00,Delivered,CMP000014,Nurture 1 - Pain Point
