task_id,activity_date,owner_id,related_object_type,related_object_id,task_type,subject,status,outcome,duration_minutes,logged_in_system
TSK013626,2025-05-02,USR000009,Lead,LED002726,Follow-up,Follow-up - Pending,Completed,Pending,5,Manual
TSK013627,2026-06-26,USR000013,Opportunity,OPP000001,Meeting,Meeting - Connected,Completed,Connected,15,Outreach
TSK013628,2026-06-04,USR000021,Lead,LED002677,Email,Email - Opened,Completed,Opened,5,HubSpot
TSK013629,2026-02-28,USR000006,Lead,LED003056,Email,Email - Sent,Completed,Sent,30,Gong
TSK013630,2026-04-21,USR000009,Contact,CON001792,Email,Email - Opened,Completed,Opened,30,HubSpot
TSK013631,2025-05-24,USR000022,Lead,LED002700,LinkedIn Touch,LinkedIn Touch - Replied,Open,Replied,5,Outreach
TSK013632,2026-03-27,USR000023,Lead,LED004147,Call,Call - Rescheduled,Completed,Rescheduled,30,HubSpot
TSK013633,2026-03-22,USR000022,Opportunity,OPP000081,Demo,Demo - Completed,Completed,Completed,45,Gong
TSK013634,2025-11-10,USR000007,Contact,CON001132,Meeting,Meeting - Completed,Completed,Completed,20,Salesforce
TSK013635,2026-03-30,USR000021,Opportunity,OPP000701,Email,Email - Sent,Completed,Sent,5,Outreach
TSK013636,2026-05-01,USR000026,Lead,LED002630,Internal Note,Internal Note - Completed,Completed,Completed,20,Manual
TSK013637,2025-02-20,USR000023,Opportunity,OPP000357,Demo,Demo - Completed,Completed,Completed,30,Outreach
TSK013638,2026-02-02,USR000020,Contact,CON001678,Meeting,Meeting - Connected,Completed,Connected,20,Gong
TSK013639,2025-08-07,USR000015,Lead,LED003300,Email,Email - Sent,Completed,Sent,15,HubSpot
TSK013640,2025-05-11,USR000024,Lead,LED002430,Demo,Demo - Connected,Completed,Connected,20,HubSpot
TSK013641,2025-10-25,USR000010,Contact,CON002020,Call,Call - No Show,Completed,No Show,15,Outreach
TSK013642,2025-01-21,USR000013,Contact,CON003285,Follow-up,Follow-up - Pending,Completed,Pending,10,Manual
TSK013643,2025-08-15,USR000024,Contact,CON000832,Follow-up,Follow-up - Completed,Completed,Completed,15,Outreach
TSK013644,2025-06-27,USR000018,Lead,LED000821,Meeting,Meeting - Rescheduled,Completed,Rescheduled,60,Salesforce
TSK013645,2026-06-04,USR000009,Lead,LED002825,Internal Note,Internal Note - Pending,Completed,Pending,15,Outreach
TSK013646,2026-02-07,USR000022,Contact,CON001316,Email,Email - Sent,Completed,Sent,20,Outreach
TSK013647,2025-07-01,USR000028,Contact,CON002439,Call,Call - Connected,Completed,Connected,10,Salesforce
TSK013648,2025-08-04,USR000007,Opportunity,OPP000688,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,45,Manual
TSK013649,2026-05-16,USR000012,Lead,LED002839,Email,Email - Opened,Completed,Opened,30,Manual
TSK013650,2026-01-31,USR000018,Lead,LED002703,Email,Email - Opened,Completed,Opened,5,Outreach
TSK013651,2025-05-04,USR000026,Lead,LED001871,Call,Call - Connected,Completed,Connected,45,Outreach
TSK013652,2026-04-08,USR000022,Contact,CON002082,LinkedIn Touch,LinkedIn Touch - Replied,Completed,Replied,10,Gong
TSK013653,2026-03-01,USR000027,Lead,LED003504,Meeting,Meeting - Connected,Completed,Connected,15,Salesforce
TSK013654,2025-06-13,USR000004,Lead,LED002102,Call,Call - Completed,Completed,Completed,10,Salesforce
TSK013655,2025-08-29,USR000015,Lead,LED003942,Email,Email - Sent,Completed,Sent,10,Salesforce
TSK013656,2025-06-16,USR000025,Contact,CON000915,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,15,Outreach
TSK013657,2026-04-09,USR000021,Contact,CON000687,Internal Note,Internal Note - No Response,Completed,No Response,5,Outreach
TSK013658,2025-07-25,USR000002,Contact,CON001572,Call,Call - Connected,Completed,Connected,5,Outreach
TSK013659,2025-11-19,USR000010,Lead,LED001562,Follow-up,Follow-up - Completed,Completed,Completed,30,Outreach
TSK013660,2025-09-06,USR000017,Opportunity,OPP001371,Internal Note,Internal Note - Pending,Completed,Pending,45,Outreach
TSK013661,2025-01-19,USR000019,Opportunity,OPP001503,Follow-up,Follow-up - Replied,Completed,Replied,15,Manual
TSK013662,2025-07-31,USR000025,Lead,LED003529,Meeting,Meeting - Completed,Completed,Completed,5,Gong
TSK013663,2025-03-04,USR000023,Lead,LED002907,Call,Call - Completed,Completed,Completed,60,Gong
TSK013664,2025-01-20,USR000013,Contact,CON000359,Demo,Demo - Left Voicemail,Completed,Left Voicemail,5,Outreach
TSK013665,2026-05-11,USR000017,Lead,LED003799,Email,Email - Sent,Completed,Sent,60,HubSpot
TSK013666,2026-03-12,USR000027,Opportunity,OPP000429,Call,Call - Left Voicemail,Completed,Left Voicemail,20,Outreach
TSK013667,2025-12-19,USR000025,Lead,LED000620,Email,Email - Bounced,Completed,Bounced,30,Salesforce
TSK013668,2026-01-12,USR000017,Lead,LED001738,Call,Call - Left Voicemail,Completed,Left Voicemail,5,HubSpot
TSK013669,2025-05-03,USR000007,Lead,LED002436,Call,Call - Connected,Completed,Connected,5,HubSpot
TSK013670,2025-02-23,USR000021,Contact,CON002981,Email,Email - Opened,Completed,Opened,30,Manual
TSK013671,2025-05-23,USR000001,Opportunity,OPP001645,Call,Call - Connected,Completed,Connected,5,Gong
TSK013672,2025-04-14,USR000003,Lead,LED002817,Call,Call - Connected,Completed,Connected,20,Salesforce
TSK013673,2026-04-22,USR000028,Contact,CON000863,Call,Call - Completed,Completed,Completed,15,Manual
TSK013674,2025-07-19,USR000020,Lead,LED003314,Call,Call - Rescheduled,Open,Rescheduled,10,Gong
TSK013675,2026-04-20,USR000005,Lead,LED003650,Call,Call - No Show,Completed,No Show,10,Salesforce
TSK013676,2025-12-22,USR000006,Opportunity,OPP001475,Call,Call - Completed,Completed,Completed,5,Gong
TSK013677,2025-01-18,USR000026,Contact,CON002994,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,15,Gong
TSK013678,2025-03-26,USR000026,Lead,LED002886,Call,Call - Completed,Completed,Completed,45,Gong
TSK013679,2025-01-01,USR000018,Lead,LED003283,Email,Email - Opened,Completed,Opened,45,Salesforce
TSK013680,2026-01-29,USR000027,Opportunity,OPP000158,Follow-up,Follow-up - No Response,Completed,No Response,30,Gong
TSK013681,2025-06-11,USR000001,Opportunity,OPP000379,Email,Email - Clicked,Completed,Clicked,15,HubSpot
TSK013682,2025-01-14,USR000017,Opportunity,OPP001167,Email,Email - Clicked,Completed,Clicked,15,HubSpot
TSK013683,2025-10-21,USR000002,Opportunity,OPP000649,Meeting,Meeting - Connected,Completed,Connected,5,Gong
TSK013684,2026-02-28,USR000006,Lead,LED003294,Follow-up,Follow-up - Completed,Completed,Completed,30,Gong
TSK013685,2025-01-01,USR000010,Lead,LED001791,Email,Email - Replied,Completed,Replied,20,Manual
TSK013686,2026-04-14,USR000012,Contact,CON002620,Call,Call - Completed,Completed,Completed,20,Salesforce
TSK013687,2025-11-01,USR000008,Lead,LED003206,Call,Call - Connected,Completed,Connected,45,Manual
TSK013688,2026-04-18,USR000011,Contact,CON001723,Call,Call - Left Voicemail,Completed,Left Voicemail,10,HubSpot
TSK013689,2026-03-09,USR000019,Lead,LED003372,Follow-up,Follow-up - Replied,Open,Replied,10,Salesforce
TSK013690,2025-02-12,USR000020,Lead,LED002029,Email,Email - Sent,Completed,Sent,15,Gong
TSK013691,2025-03-25,USR000019,Lead,LED001702,Demo,Demo - Connected,Completed,Connected,15,HubSpot
TSK013692,2025-10-25,USR000007,Opportunity,OPP000453,Email,Email - Opened,Open,Opened,10,HubSpot
TSK013693,2025-05-08,USR000015,Opportunity,OPP000516,Call,Call - Connected,Completed,Connected,30,Salesforce
TSK013694,2026-01-08,USR000005,Opportunity,OPP000630,Email,Email - Opened,Completed,Opened,15,HubSpot
TSK013695,2025-07-13,USR000014,Opportunity,OPP000800,Internal Note,Internal Note - Completed,Completed,Completed,10,Gong
TSK013696,2025-09-11,USR000024,Contact,CON001248,Call,Call - Completed,Completed,Completed,10,HubSpot
TSK013697,2025-09-24,USR000014,Contact,CON000193,Internal Note,Internal Note - Completed,Completed,Completed,15,Manual
TSK013698,2025-09-24,USR000008,Opportunity,OPP000764,Call,Call - Left Voicemail,Completed,Left Voicemail,10,Salesforce
TSK013699,2026-01-05,USR000023,Lead,LED003195,Email,Email - Replied,Completed,Replied,5,Manual
TSK013700,2026-01-31,USR000022,Contact,CON002936,Call,Call - Connected,Completed,Connected,5,Gong
TSK013701,2026-05-21,USR000016,Lead,LED001129,Call,Call - Connected,Open,Connected,5,Manual
TSK013702,2026-02-06,USR000017,Contact,CON002974,Call,Call - Completed,Completed,Completed,10,Gong
TSK013703,2025-12-31,USR000028,Lead,LED001783,Call,Call - Connected,Open,Connected,5,Manual
TSK013704,2026-05-12,USR000017,Opportunity,OPP000284,Call,Call - No Show,Completed,No Show,20,HubSpot
TSK013705,2026-01-12,USR000028,Contact,CON002544,Demo,Demo - No Show,Completed,No Show,45,Manual
TSK013706,2025-03-06,USR000021,Opportunity,OPP000052,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,60,Manual
TSK013707,2025-12-17,USR000025,Lead,LED001040,Meeting,Meeting - Completed,Open,Completed,45,Gong
TSK013708,2025-12-07,USR000001,Opportunity,OPP001358,Demo,Demo - Completed,Completed,Completed,20,Manual
TSK013709,2025-12-30,USR000011,Contact,CON002095,Email,Email - Opened,Open,Opened,15,HubSpot
TSK013710,2025-08-18,USR000027,Lead,LED001521,Meeting,Meeting - Connected,Completed,Connected,20,Salesforce
TSK013711,2026-01-19,USR000006,Contact,CON003037,Email,Email - Replied,Completed,Replied,15,Manual
TSK013712,2025-09-21,USR000009,Opportunity,OPP000875,Follow-up,Follow-up - Completed,Completed,Completed,45,HubSpot
TSK013713,2025-01-29,USR000014,Contact,CON000576,Email,Email - Replied,Completed,Replied,15,Outreach
TSK013714,2025-02-24,USR000017,Lead,LED003643,Meeting,Meeting - Rescheduled,Completed,Rescheduled,15,Gong
TSK013715,2026-02-22,USR000013,Lead,LED000606,Email,Email - Replied,Completed,Replied,10,Outreach
TSK013716,2025-12-29,USR000026,Contact,CON002679,Call,Call - Connected,Open,Connected,10,HubSpot
TSK013717,2026-06-15,USR000017,Lead,LED002702,Email,Email - Sent,Completed,Sent,10,Outreach
TSK013718,2026-02-12,USR000018,Lead,LED002545,Email,Email - Sent,Completed,Sent,5,Salesforce
TSK013719,2025-01-30,USR000027,Contact,CON001231,Demo,Demo - Left Voicemail,Completed,Left Voicemail,10,HubSpot
TSK013720,2025-01-05,USR000025,Opportunity,OPP000612,Email,Email - Opened,Completed,Opened,30,HubSpot
TSK013721,2026-06-16,USR000010,Opportunity,OPP000727,Email,Email - Replied,Completed,Replied,30,Outreach
TSK013722,2026-06-13,USR000022,Opportunity,OPP001247,Email,Email - Opened,Open,Opened,10,Outreach
TSK013723,2025-04-17,USR000021,Lead,LED000405,Email,Email - Sent,Completed,Sent,15,Salesforce
TSK013724,2025-04-23,USR000024,Contact,CON003228,Demo,Demo - Completed,Completed,Completed,15,HubSpot
TSK013725,2025-07-22,USR000006,Lead,LED000956,Email,Email - Opened,Completed,Opened,15,Manual
TSK013726,2025-03-30,USR000023,Lead,LED000996,Follow-up,Follow-up - No Response,Open,No Response,10,Gong
TSK013727,2025-04-22,USR000021,Contact,CON001795,Call,Call - Left Voicemail,Completed,Left Voicemail,15,Gong
TSK013728,2025-01-05,USR000023,Contact,CON000526,Call,Call - Completed,Completed,Completed,15,Outreach
TSK013729,2025-09-26,USR000004,Lead,LED000956,Email,Email - Sent,Completed,Sent,5,Outreach
TSK013730,2026-04-02,USR000008,Lead,LED000513,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,20,Outreach
TSK013731,2025-11-17,USR000027,Opportunity,OPP000186,Internal Note,Internal Note - No Response,Completed,No Response,45,HubSpot
TSK013732,2025-06-20,USR000007,Lead,LED001180,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,10,Manual
TSK013733,2026-06-12,USR000004,Contact,CON000718,Email,Email - Bounced,Completed,Bounced,45,Manual
TSK013734,2026-04-15,USR000009,Opportunity,OPP001242,Demo,Demo - No Show,Completed,No Show,10,HubSpot
TSK013735,2025-05-09,USR000005,Contact,CON003232,Call,Call - Connected,Completed,Connected,45,Salesforce
TSK013736,2026-06-13,USR000011,Lead,LED003579,Email,Email - Sent,Completed,Sent,10,Manual
TSK013737,2025-10-27,USR000028,Opportunity,OPP001023,Call,Call - Completed,Completed,Completed,15,Outreach
TSK013738,2025-12-12,USR000020,Lead,LED000527,LinkedIn Touch,LinkedIn Touch - Completed,Open,Completed,45,Gong
TSK013739,2026-05-30,USR000012,Contact,CON001849,Call,Call - Left Voicemail,Open,Left Voicemail,15,Salesforce
TSK013740,2025-05-14,USR000021,Lead,LED000307,Email,Email - Sent,Completed,Sent,15,Manual
TSK013741,2025-06-18,USR000025,Opportunity,OPP001608,Meeting,Meeting - Connected,Completed,Connected,45,Outreach
TSK013742,2025-10-10,USR000024,Lead,LED001231,Call,Call - Left Voicemail,Completed,Left Voicemail,10,HubSpot
TSK013743,2026-01-11,USR000019,Contact,CON003151,Meeting,Meeting - Completed,Completed,Completed,5,Salesforce
TSK013744,2025-03-02,USR000001,Contact,CON003373,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,10,Salesforce
TSK013745,2025-09-02,USR000002,Lead,LED003283,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,60,HubSpot
TSK013746,2026-04-14,USR000007,Lead,LED002098,Call,Call - Connected,Completed,Connected,20,Outreach
TSK013747,2025-02-14,USR000012,Contact,CON003425,Email,Email - Sent,Completed,Sent,10,Gong
TSK013748,2026-02-28,USR000010,Lead,LED001855,Call,Call - No Show,Completed,No Show,10,Salesforce
TSK013749,2025-04-20,USR000019,Contact,CON000130,Email,Email - Opened,Completed,Opened,60,Gong
TSK013750,2025-08-19,USR000014,Contact,CON000099,Email,Email - Sent,Completed,Sent,10,Outreach
TSK013751,2025-05-03,USR000007,Contact,CON000749,Email,Email - Sent,Open,Sent,60,Manual
TSK013752,2026-06-06,USR000001,Contact,CON000003,Meeting,Meeting - Connected,Completed,Connected,10,Manual
TSK013753,2025-09-03,USR000022,Contact,CON003218,LinkedIn Touch,LinkedIn Touch - Completed,Open,Completed,5,Manual
TSK013754,2025-05-25,USR000011,Lead,LED003715,Email,Email - Clicked,Completed,Clicked,5,Gong
TSK013755,2025-05-05,USR000027,Lead,LED001403,Follow-up,Follow-up - Completed,Completed,Completed,30,Outreach
TSK013756,2025-07-26,USR000009,Opportunity,OPP000753,Email,Email - Opened,Completed,Opened,10,Manual
TSK013757,2026-05-29,USR000010,Contact,CON000189,Demo,Demo - Completed,Completed,Completed,5,Gong
TSK013758,2025-02-16,USR000018,Contact,CON000128,Follow-up,Follow-up - Completed,Completed,Completed,15,Salesforce
TSK013759,2025-07-30,USR000010,Lead,LED001147,Call,Call - Left Voicemail,Completed,Left Voicemail,10,Salesforce
TSK013760,2025-10-01,USR000025,Opportunity,OPP001588,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,20,HubSpot
TSK013761,2025-04-10,USR000017,Opportunity,OPP000229,LinkedIn Touch,LinkedIn Touch - Pending,Open,Pending,15,Manual
TSK013762,2025-04-23,USR000009,Lead,LED001275,Demo,Demo - Completed,Completed,Completed,15,Salesforce
TSK013763,2025-12-21,USR000010,Lead,LED003346,Email,Email - Sent,Completed,Sent,30,Manual
TSK013764,2025-09-08,USR000005,Contact,CON002401,Follow-up,Follow-up - Completed,Completed,Completed,20,Salesforce
TSK013765,2025-04-25,USR000004,Lead,LED000727,Email,Email - Opened,Open,Opened,60,Gong
TSK013766,2026-05-15,USR000016,Contact,CON002759,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,15,HubSpot
TSK013767,2026-04-11,USR000013,Lead,LED003026,Internal Note,Internal Note - Pending,Open,Pending,30,HubSpot
TSK013768,2025-11-02,USR000019,Contact,CON000621,Email,Email - Replied,Completed,Replied,45,Manual
TSK013769,2026-03-14,USR000016,Lead,LED003153,Meeting,Meeting - No Show,Completed,No Show,15,Manual
TSK013770,2025-05-18,USR000009,Lead,LED000231,Follow-up,Follow-up - Pending,Completed,Pending,20,Gong
TSK013771,2026-04-08,USR000015,Contact,CON000744,Email,Email - Sent,Completed,Sent,10,Gong
TSK013772,2025-12-20,USR000001,Contact,CON003104,Call,Call - Connected,Completed,Connected,30,Gong
TSK013773,2025-07-13,USR000024,Lead,LED001453,Email,Email - Sent,Completed,Sent,20,HubSpot
TSK013774,2026-04-11,USR000009,Contact,CON002229,Email,Email - Replied,Completed,Replied,15,Outreach
TSK013775,2025-04-27,USR000006,Lead,LED001994,Internal Note,Internal Note - Replied,Completed,Replied,15,Manual
TSK013776,2025-12-23,USR000016,Lead,LED001027,Demo,Demo - Left Voicemail,Completed,Left Voicemail,20,HubSpot
TSK013777,2025-03-24,USR000018,Lead,LED000619,Follow-up,Follow-up - Completed,Completed,Completed,20,Manual
TSK013778,2025-08-09,USR000025,Lead,LED003949,Call,Call - Left Voicemail,Completed,Left Voicemail,15,Outreach
TSK013779,2025-04-21,USR000018,Contact,CON000071,Follow-up,Follow-up - No Response,Completed,No Response,15,Outreach
TSK013780,2025-03-08,USR000024,Lead,LED002162,Call,Call - Left Voicemail,Completed,Left Voicemail,10,Outreach
TSK013781,2026-02-13,USR000013,Contact,CON000736,Follow-up,Follow-up - No Response,Completed,No Response,45,Outreach
TSK013782,2025-01-10,USR000020,Opportunity,OPP001245,Follow-up,Follow-up - Pending,Completed,Pending,10,Salesforce
TSK013783,2026-04-25,USR000020,Opportunity,OPP000743,Email,Email - Opened,Completed,Opened,10,Gong
TSK013784,2025-07-26,USR000023,Opportunity,OPP001035,Follow-up,Follow-up - Pending,Completed,Pending,5,Gong
TSK013785,2025-12-03,USR000020,Lead,LED001245,Email,Email - Replied,Completed,Replied,30,HubSpot
TSK013786,2025-06-24,USR000019,Lead,LED001405,Internal Note,Internal Note - Completed,Completed,Completed,5,Gong
TSK013787,2025-10-03,USR000006,Contact,CON002969,Call,Call - Completed,Completed,Completed,15,Manual
TSK013788,2025-03-20,USR000001,Contact,CON002591,Email,Email - Opened,Completed,Opened,30,Outreach
TSK013789,2025-10-04,USR000020,Contact,CON000108,Email,Email - Clicked,Completed,Clicked,30,Manual
TSK013790,2025-11-05,USR000022,Lead,LED001324,Email,Email - Bounced,Completed,Bounced,15,Outreach
TSK013791,2025-12-20,USR000028,Contact,CON002549,Call,Call - Connected,Completed,Connected,10,Outreach
TSK013792,2025-09-19,USR000007,Contact,CON001037,Call,Call - Connected,Completed,Connected,5,Salesforce
TSK013793,2026-05-26,USR000006,Contact,CON002344,Follow-up,Follow-up - No Response,Open,No Response,60,Manual
TSK013794,2025-10-17,USR000005,Lead,LED002876,Meeting,Meeting - Connected,Completed,Connected,45,Manual
TSK013795,2025-02-06,USR000014,Contact,CON001838,Meeting,Meeting - Completed,Completed,Completed,5,Outreach
TSK013796,2025-03-02,USR000028,Lead,LED001755,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,60,Manual
TSK013797,2026-03-26,USR000027,Contact,CON000795,Call,Call - Left Voicemail,Completed,Left Voicemail,30,HubSpot
TSK013798,2025-02-28,USR000018,Opportunity,OPP000144,Meeting,Meeting - Rescheduled,Completed,Rescheduled,20,HubSpot
TSK013799,2025-04-24,USR000022,Contact,CON001160,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,20,Outreach
TSK013800,2025-08-08,USR000001,Lead,LED000224,Email,Email - Sent,Completed,Sent,10,HubSpot
TSK013801,2026-06-13,USR000027,Lead,LED001118,Email,Email - Sent,Completed,Sent,10,Gong
TSK013802,2025-01-27,USR000028,Contact,CON002715,Email,Email - Sent,Completed,Sent,10,Salesforce
TSK013803,2025-05-18,USR000005,Lead,LED001147,Internal Note,Internal Note - Completed,Completed,Completed,20,Outreach
TSK013804,2025-12-25,USR000007,Lead,LED001476,Email,Email - Clicked,Completed,Clicked,30,Outreach
TSK013805,2025-01-09,USR000023,Contact,CON002721,Demo,Demo - Left Voicemail,Completed,Left Voicemail,15,Gong
TSK013806,2025-09-13,USR000017,Opportunity,OPP001271,Call,Call - No Show,Completed,No Show,30,Outreach
TSK013807,2026-02-18,USR000007,Lead,LED002831,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,15,Outreach
TSK013808,2025-08-12,USR000027,Lead,LED001745,Demo,Demo - Completed,Completed,Completed,30,Salesforce
TSK013809,2025-12-07,USR000005,Opportunity,OPP000912,Email,Email - Clicked,Completed,Clicked,10,Salesforce
TSK013810,2025-05-11,USR000014,Contact,CON002345,Email,Email - Opened,Completed,Opened,20,Salesforce
TSK013811,2025-08-09,USR000020,Lead,LED003746,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,20,Gong
