campaign_member_id,campaign_id,lead_id,contact_id,member_type,status,first_responded_date
CM003667,CMP000003,,CON002621,Contact,Clicked,2026-04-10
CM003668,CMP000008,,CON002762,Contact,Clicked,2025-11-12
CM003669,CMP000022,,CON001442,Contact,Clicked,2026-06-27
CM003670,CMP000036,,CON002463,Contact,Converted,2026-01-28
CM003671,CMP000012,,CON003117,Contact,Clicked,2025-10-13
CM003672,CMP000002,,CON003195,Contact,Converted,2025-04-07
CM003673,CMP000010,,CON002187,Contact,Opened,
CM003674,CMP000029,,CON000641,Contact,Attended,2026-07-10
CM003675,CMP000031,,CON000908,Contact,Sent,
CM003676,CMP000012,,CON002949,Contact,Sent,
CM003677,CMP000004,,CON003177,Contact,Converted,2026-03-17
CM003678,CMP000015,,CON000974,Contact,Clicked,2025-09-27
CM003679,CMP000010,,CON003129,Contact,Sent,
CM003680,CMP000004,,CON003510,Contact,Opened,
CM003681,CMP000019,,CON000539,Contact,Converted,2025-12-27
CM003682,CMP000030,,CON002424,Contact,Clicked,2026-05-16
CM003683,CMP000011,,CON003501,Contact,Converted,2026-05-08
CM003684,CMP000031,,CON002346,Contact,Clicked,2025-12-22
CM003685,CMP000010,,CON002359,Contact,Attended,2025-12-26
CM003686,CMP000007,,CON000180,Contact,Converted,2026-03-05
CM003687,CMP000036,,CON001652,Contact,Opened,
CM003688,CMP000023,,CON002126,Contact,Clicked,2025-10-11
CM003689,CMP000020,,CON002645,Contact,Sent,
CM003690,CMP000035,,CON000894,Contact,Opened,
CM003691,CMP000010,,CON002057,Contact,Converted,2026-01-25
CM003692,CMP000007,,CON000153,Contact,Sent,
CM003693,CMP000015,,CON000925,Contact,Sent,
CM003694,CMP000024,,CON003371,Contact,Clicked,2025-10-31
CM003695,CMP000013,,CON002021,Contact,Clicked,2025-10-12
CM003696,CMP000033,,CON002991,Contact,Opened,
CM003697,CMP000017,,CON001298,Contact,Clicked,2025-03-23
CM003698,CMP000027,,CON002479,Contact,Converted,2026-06-18
CM003699,CMP000027,,CON002712,Contact,Attended,2026-07-21
CM003700,CMP000036,,CON002241,Contact,Attended,2025-12-03
CM003701,CMP000022,,CON001539,Contact,Clicked,2026-07-10
CM003702,CMP000028,,CON001136,Contact,Opened,
CM003703,CMP000008,,CON000828,Contact,Attended,2025-08-31
CM003704,CMP000001,,CON002968,Contact,Opened,
CM003705,CMP000029,,CON001527,Contact,Opened,
CM003706,CMP000032,,CON001721,Contact,Clicked,2025-11-29
CM003707,CMP000033,,CON001800,Contact,Clicked,2025-10-23
CM003708,CMP000015,,CON002923,Contact,Opened,
CM003709,CMP000032,,CON003463,Contact,Opened,
CM003710,CMP000022,,CON001798,Contact,Clicked,2026-08-17
CM003711,CMP000012,,CON002141,Contact,Attended,2025-12-01
CM003712,CMP000036,,CON002748,Contact,Sent,
CM003713,CMP000027,,CON000678,Contact,Sent,
CM003714,CMP000025,,CON003283,Contact,Sent,
CM003715,CMP000017,,CON000267,Contact,Opened,
CM003716,CMP000011,,CON002515,Contact,Clicked,2026-03-05
CM003717,CMP000032,,CON001840,Contact,Opened,
CM003718,CMP000019,,CON000712,Contact,Sent,
CM003719,CMP000035,,CON000794,Contact,Converted,2025-08-06
CM003720,CMP000013,,CON003151,Contact,Sent,
CM003721,CMP000008,,CON002855,Contact,Sent,
CM003722,CMP000005,,CON002682,Contact,Attended,2025-02-23
CM003723,CMP000004,,CON000902,Contact,Sent,
CM003724,CMP000025,,CON003387,Contact,Clicked,2025-08-01
CM003725,CMP000032,,CON000997,Contact,Opened,
CM003726,CMP000034,,CON000422,Contact,Opened,
CM003727,CMP000021,,CON000967,Contact,Opened,
CM003728,CMP000026,,CON000455,Contact,Opened,
CM003729,CMP000003,,CON003600,Contact,Sent,
CM003730,CMP000022,,CON002546,Contact,Attended,2026-07-07
CM003731,CMP000008,,CON002221,Contact,Sent,
CM003732,CMP000005,,CON002092,Contact,Attended,2025-03-27
CM003733,CMP000008,,CON002669,Contact,Converted,2025-09-14
CM003734,CMP000019,,CON002805,Contact,Clicked,2026-02-27
CM003735,CMP000025,,CON003093,Contact,Sent,
CM003736,CMP000007,,CON003456,Contact,Converted,2026-02-08
CM003737,CMP000027,,CON002402,Contact,Converted,2026-08-21
CM003738,CMP000026,,CON001837,Contact,Clicked,2026-01-26
CM003739,CMP000012,,CON003020,Contact,Attended,2025-12-19
CM003740,CMP000006,,CON000798,Contact,Sent,
CM003741,CMP000035,,CON002013,Contact,Opened,
CM003742,CMP000008,,CON001412,Contact,Sent,
CM003743,CMP000033,,CON002544,Contact,Clicked,2025-10-18
CM003744,CMP000022,,CON000819,Contact,Opened,
CM003745,CMP000034,,CON003499,Contact,Opened,
CM003746,CMP000016,,CON002901,Contact,Opened,
CM003747,CMP000026,,CON000516,Contact,Opened,
CM003748,CMP000009,,CON000235,Contact,Opened,
CM003749,CMP000001,,CON002518,Contact,Attended,2025-12-05
CM003750,CMP000028,,CON002785,Contact,Opened,
CM003751,CMP000014,,CON001508,Contact,Converted,2025-03-14
CM003752,CMP000031,,CON003539,Contact,Converted,2025-12-24
CM003753,CMP000036,,CON000122,Contact,Sent,
CM003754,CMP000016,,CON000561,Contact,Opened,
CM003755,CMP000007,,CON002419,Contact,Clicked,2026-04-03
CM003756,CMP000001,,CON000751,Contact,Sent,
CM003757,CMP000028,,CON003294,Contact,Sent,
CM003758,CMP000033,,CON000010,Contact,Sent,
CM003759,CMP000036,,CON001381,Contact,Sent,
CM003760,CMP000020,,CON003497,Contact,Sent,
CM003761,CMP000031,,CON001492,Contact,Opened,
CM003762,CMP000029,,CON002442,Contact,Sent,
CM003763,CMP000033,,CON001203,Contact,Opened,
CM003764,CMP000034,,CON001480,Contact,Attended,2025-07-10
CM003765,CMP000028,,CON001070,Contact,Converted,2026-07-27
CM003766,CMP000010,,CON002888,Contact,Opened,
CM003767,CMP000017,,CON000154,Contact,Clicked,2025-04-10
CM003768,CMP000025,,CON000503,Contact,Attended,2025-09-04
CM003769,CMP000020,,CON003431,Contact,Clicked,2026-05-09
CM003770,CMP000013,,CON001756,Contact,Attended,2025-11-22
CM003771,CMP000018,,CON002942,Contact,Opened,
CM003772,CMP000004,,CON001774,Contact,Converted,2026-04-11
CM003773,CMP000028,,CON000720,Contact,Opened,
CM003774,CMP000032,,CON003181,Contact,Sent,
CM003775,CMP000013,,CON002072,Contact,Sent,
CM003776,CMP000017,,CON001060,Contact,Clicked,2025-04-27
CM003777,CMP000014,,CON002298,Contact,Attended,2025-03-08
CM003778,CMP000036,,CON000679,Contact,Converted,2025-12-05
CM003779,CMP000001,,CON001680,Contact,Attended,2025-10-29
CM003780,CMP000001,,CON003312,Contact,Sent,
CM003781,CMP000031,,CON002572,Contact,Opened,
CM003782,CMP000004,,CON003356,Contact,Sent,
CM003783,CMP000003,,CON000749,Contact,Sent,
CM003784,CMP000014,,CON002780,Contact,Sent,
CM003785,CMP000021,,CON000011,Contact,Converted,2025-11-02
CM003786,CMP000015,,CON002485,Contact,Opened,
CM003787,CMP000026,,CON002646,Contact,Opened,
CM003788,CMP000036,,CON000519,Contact,Converted,2026-01-09
CM003789,CMP000005,,CON002256,Contact,Sent,
CM003790,CMP000033,,CON002585,Contact,Opened,
CM003791,CMP000003,,CON001646,Contact,Sent,
CM003792,CMP000001,,CON000963,Contact,Sent,
CM003793,CMP000018,,CON000940,Contact,Converted,2025-08-27
CM003794,CMP000014,,CON003437,Contact,Clicked,2025-01-07
CM003795,CMP000030,,CON000862,Contact,Clicked,2026-05-06
CM003796,CMP000031,,CON002775,Contact,Converted,2025-11-17
CM003797,CMP000007,,CON001184,Contact,Converted,2026-01-12
CM003798,CMP000008,,CON000547,Contact,Opened,
CM003799,CMP000018,,CON000760,Contact,Sent,
CM003800,CMP000032,,CON001472,Contact,Sent,
CM003801,CMP000029,,CON000818,Contact,Attended,2026-06-04
CM003802,CMP000022,,CON000939,Contact,Converted,2026-08-17
CM003803,CMP000020,,CON001306,Contact,Converted,2026-03-04
CM003804,CMP000004,,CON001529,Contact,Sent,
CM003805,CMP000032,,CON002681,Contact,Sent,
CM003806,CMP000021,,CON003315,Contact,Opened,
CM003807,CMP000023,,CON003104,Contact,Clicked,2025-09-29
CM003808,CMP000025,,CON001549,Contact,Clicked,2025-08-04
CM003809,CMP000026,,CON001142,Contact,Opened,
CM003810,CMP000029,,CON003389,Contact,Clicked,2026-07-22
CM003811,CMP000027,,CON000102,Contact,Clicked,2026-07-28
CM003812,CMP000030,,CON000415,Contact,Clicked,2026-06-21
CM003813,CMP000021,,CON000382,Contact,Clicked,2025-08-11
CM003814,CMP000016,,CON002199,Contact,Opened,
CM003815,CMP000035,,CON002351,Contact,Converted,2025-08-20
CM003816,CMP000019,,CON003116,Contact,Sent,
CM003817,CMP000015,,CON001880,Contact,Opened,
CM003818,CMP000028,,CON003306,Contact,Attended,2026-06-15
CM003819,CMP000014,,CON000262,Contact,Converted,2025-03-24
CM003820,CMP000008,,CON002862,Contact,Clicked,2025-09-16
CM003821,CMP000020,,CON003335,Contact,Clicked,2026-03-15
CM003822,CMP000027,,CON002004,Contact,Opened,
CM003823,CMP000036,,CON000847,Contact,Sent,
CM003824,CMP000014,,CON003479,Contact,Sent,
CM003825,CMP000029,,CON002076,Contact,Attended,2026-06-25
CM003826,CMP000030,,CON000893,Contact,Sent,
CM003827,CMP000023,,CON002474,Contact,Clicked,2025-09-10
CM003828,CMP000024,,CON002622,Contact,Clicked,2025-09-21
CM003829,CMP000018,,CON000744,Contact,Clicked,2025-08-01
CM003830,CMP000030,,CON002891,Contact,Sent,
CM003831,CMP000002,,CON000574,Contact,Attended,2025-02-06
CM003832,CMP000009,,CON002814,Contact,Sent,
CM003833,CMP000032,,CON000534,Contact,Sent,
CM003834,CMP000022,,CON002673,Contact,Clicked,2026-06-05
CM003835,CMP000026,,CON001124,Contact,Attended,2026-04-04
CM003836,CMP000025,,CON001552,Contact,Opened,
CM003837,CMP000028,,CON002059,Contact,Sent,
CM003838,CMP000024,,CON000850,Contact,Sent,
CM003839,CMP000020,,CON001165,Contact,Sent,
CM003840,CMP000019,,CON001547,Contact,Sent,
CM003841,CMP000005,,CON003267,Contact,Sent,
CM003842,CMP000019,,CON001687,Contact,Sent,
CM003843,CMP000008,,CON003373,Contact,Sent,
CM003844,CMP000036,,CON000507,Contact,Sent,
CM003845,CMP000021,,CON002832,Contact,Clicked,2025-10-11
CM003846,CMP000028,,CON000325,Contact,Clicked,2026-08-08
CM003847,CMP000031,,CON000991,Contact,Sent,
CM003848,CMP000017,,CON000686,Contact,Converted,2025-03-05
CM003849,CMP000020,,CON002633,Contact,Opened,
CM003850,CMP000016,,CON002211,Contact,Sent,
CM003851,CMP000030,,CON001059,Contact,Opened,
CM003852,CMP000006,,CON001985,Contact,Attended,2026-05-20
CM003853,CMP000014,,CON000696,Contact,Clicked,2025-02-09
CM003854,CMP000005,,CON003326,Contact,Opened,
CM003855,CMP000033,,CON000385,Contact,Converted,2025-12-02
CM003856,CMP000004,,CON003025,Contact,Opened,
CM003857,CMP000019,,CON000428,Contact,Converted,2026-03-01
CM003858,CMP000035,,CON002935,Contact,Clicked,2025-09-06
CM003859,CMP000008,,CON001667,Contact,Attended,2025-09-28
CM003860,CMP000029,,CON002830,Contact,Sent,
CM003861,CMP000036,,CON002666,Contact,Sent,
CM003862,CMP000010,,CON002238,Contact,Opened,
CM003863,CMP000032,,CON001990,Contact,Clicked,2025-12-26
CM003864,CMP000006,,CON002957,Contact,Opened,
CM003865,CMP000015,,CON000545,Contact,Opened,
CM003866,CMP000025,,CON001385,Contact,Sent,
CM003867,CMP000018,,CON000231,Contact,Attended,2025-09-03
CM003868,CMP000014,,CON002473,Contact,Sent,
CM003869,CMP000009,,CON003396,Contact,Clicked,2026-03-13
CM003870,CMP000001,,CON002269,Contact,Converted,2025-12-13
CM003871,CMP000026,,CON001925,Contact,Sent,
CM003872,CMP000028,,CON001596,Contact,Clicked,2026-08-21
CM003873,CMP000033,,CON001653,Contact,Sent,
CM003874,CMP000023,,CON000196,Contact,Clicked,2025-10-02
CM003875,CMP000017,,CON000068,Contact,Opened,
CM003876,CMP000029,,CON003329,Contact,Attended,2026-07-15
CM003877,CMP000003,,CON003232,Contact,Clicked,2026-05-20
CM003878,CMP000002,,CON000472,Contact,Opened,
CM003879,CMP000008,,CON000579,Contact,Converted,2025-10-11
CM003880,CMP000026,,CON002852,Contact,Opened,
CM003881,CMP000001,,CON000984,Contact,Converted,2025-12-08
CM003882,CMP000018,,CON002992,Contact,Opened,
CM003883,CMP000023,,CON002568,Contact,Sent,
CM003884,CMP000021,,CON003477,Contact,Sent,
CM003885,CMP000024,,CON002745,Contact,Sent,
CM003886,CMP000009,,CON002281,Contact,Clicked,2026-01-18
CM003887,CMP000005,,CON001273,Contact,Sent,
CM003888,CMP000025,,CON002966,Contact,Opened,
CM003889,CMP000007,,CON002185,Contact,Sent,
CM003890,CMP000010,,CON003360,Contact,Attended,2025-11-24
CM003891,CMP000029,,CON001199,Contact,Opened,
CM003892,CMP000033,,CON003037,Contact,Sent,
CM003893,CMP000030,,CON000568,Contact,Clicked,2026-06-02
CM003894,CMP000032,,CON001141,Contact,Clicked,2025-12-02
CM003895,CMP000020,,CON001009,Contact,Opened,
CM003896,CMP000023,,CON002102,Contact,Clicked,2025-10-05
CM003897,CMP000031,,CON000353,Contact,Clicked,2025-12-27
CM003898,CMP000012,,CON003349,Contact,Sent,
CM003899,CMP000023,,CON002109,Contact,Sent,
CM003900,CMP000001,,CON002472,Contact,Sent,
CM003901,CMP000020,,CON001937,Contact,Clicked,2026-03-09
CM003902,CMP000030,,CON002558,Contact,Attended,2026-05-18
CM003903,CMP000029,,CON001805,Contact,Converted,2026-07-01
CM003904,CMP000012,,CON002242,Contact,Sent,
CM003905,CMP000027,,CON000434,Contact,Clicked,2026-06-16
CM003906,CMP000020,,CON000921,Contact,Clicked,2026-05-13
CM003907,CMP000030,,CON003251,Contact,Attended,2026-07-16
CM003908,CMP000001,,CON002882,Contact,Clicked,2025-11-09
CM003909,CMP000005,,CON000607,Contact,Sent,
CM003910,CMP000036,,CON002668,Contact,Sent,
CM003911,CMP000033,,CON000221,Contact,Sent,
CM003912,CMP000024,,CON001893,Contact,Opened,
CM003913,CMP000012,,CON000350,Contact,Sent,
CM003914,CMP000002,,CON002759,Contact,Attended,2025-04-08
CM003915,CMP000017,,CON001080,Contact,Clicked,2025-03-23
CM003916,CMP000034,,CON003124,Contact,Clicked,2025-08-05
CM003917,CMP000005,,CON000084,Contact,Opened,
CM003918,CMP000036,,CON003072,Contact,Sent,
CM003919,CMP000005,,CON000121,Contact,Clicked,2025-03-10
CM003920,CMP000015,,CON003394,Contact,Sent,
CM003921,CMP000016,,CON000676,Contact,Attended,2026-01-05
CM003922,CMP000025,,CON002287,Contact,Converted,2025-07-15
CM003923,CMP000025,,CON002789,Contact,Converted,2025-06-18
CM003924,CMP000006,,CON003524,Contact,Attended,2026-05-22
CM003925,CMP000001,,CON001363,Contact,Attended,2026-01-11
CM003926,CMP000032,,CON001754,Contact,Sent,
CM003927,CMP000011,,CON001046,Contact,Sent,
CM003928,CMP000026,,CON002810,Contact,Sent,
CM003929,CMP000032,,CON000854,Contact,Opened,
CM003930,CMP000011,,CON000219,Contact,Opened,
CM003931,CMP000015,,CON002341,Contact,Clicked,2025-08-14
CM003932,CMP000004,,CON000683,Contact,Converted,2026-04-14
CM003933,CMP000009,,CON003314,Contact,Opened,
CM003934,CMP000031,,CON002148,Contact,Sent,
CM003935,CMP000008,,CON002017,Contact,Sent,
CM003936,CMP000028,,CON000400,Contact,Sent,
CM003937,CMP000022,,CON001605,Contact,Attended,2026-08-18
CM003938,CMP000007,,CON002641,Contact,Opened,
CM003939,CMP000016,,CON001209,Contact,Attended,2026-02-03
CM003940,CMP000020,,CON001088,Contact,Clicked,2026-04-07
CM003941,CMP000004,,CON001671,Contact,Sent,
CM003942,CMP000011,,CON000888,Contact,Clicked,2026-04-11
CM003943,CMP000015,,CON003483,Contact,Clicked,2025-09-20
CM003944,CMP000017,,CON001374,Contact,Clicked,2025-04-02
CM003945,CMP000006,,CON001322,Contact,Sent,
CM003946,CMP000024,,CON001525,Contact,Clicked,2025-08-23
CM003947,CMP000019,,CON001062,Contact,Opened,
CM003948,CMP000035,,CON002746,Contact,Opened,
CM003949,CMP000033,,CON003200,Contact,Attended,2025-12-22
CM003950,CMP000028,,CON000264,Contact,Converted,2026-08-21
CM003951,CMP000004,,CON003496,Contact,Opened,
CM003952,CMP000032,,CON003262,Contact,Sent,
CM003953,CMP000030,,CON000484,Contact,Sent,
CM003954,CMP000021,,CON000404,Contact,Opened,
CM003955,CMP000017,,CON001975,Contact,Sent,
CM003956,CMP000028,,CON003070,Contact,Converted,2026-08-17
CM003957,CMP000023,,CON000140,Contact,Attended,2025-11-23
CM003958,CMP000035,,CON001452,Contact,Sent,
CM003959,CMP000017,,CON001478,Contact,Attended,2025-03-10
CM003960,CMP000033,,CON000244,Contact,Clicked,2025-10-30
CM003961,CMP000006,,CON002985,Contact,Opened,
CM003962,CMP000013,,CON001694,Contact,Opened,
CM003963,CMP000005,,CON001052,Contact,Opened,
CM003964,CMP000009,,CON002360,Contact,Clicked,2026-02-22
CM003965,CMP000033,,CON001339,Contact,Sent,
CM003966,CMP000025,,CON003334,Contact,Sent,
CM003967,CMP000020,,CON003167,Contact,Attended,2026-04-26
CM003968,CMP000013,,CON000920,Contact,Clicked,2025-12-12
CM003969,CMP000029,,CON000968,Contact,Opened,
CM003970,CMP000006,,CON001602,Contact,Attended,2026-03-07
CM003971,CMP000009,,CON001169,Contact,Sent,
CM003972,CMP000007,,CON002903,Contact,Attended,2026-04-01
CM003973,CMP000013,,CON000994,Contact,Clicked,2025-09-18
CM003974,CMP000015,,CON002613,Contact,Converted,2025-08-13
CM003975,CMP000023,,CON000958,Contact,Clicked,2025-10-11
CM003976,CMP000014,,CON003016,Contact,Sent,
CM003977,CMP000028,,CON003217,Contact,Sent,
CM003978,CMP000036,,CON002317,Contact,Sent,
CM003979,CMP000019,,CON003521,Contact,Opened,
CM003980,CMP000009,,CON003052,Contact,Attended,2026-03-15
CM003981,CMP000029,,CON001560,Contact,Opened,
CM003982,CMP000008,,CON002481,Contact,Sent,
CM003983,CMP000024,,CON001354,Contact,Clicked,2025-08-20
CM003984,CMP000016,,CON001848,Contact,Attended,2026-01-11
CM003985,CMP000021,,CON002591,Contact,Attended,2025-08-10
CM003986,CMP000006,,CON000329,Contact,Clicked,2026-03-29
CM003987,CMP000014,,CON000354,Contact,Clicked,2025-02-04
CM003988,CMP000006,,CON000475,Contact,Clicked,2026-05-12
CM003989,CMP000027,,CON002594,Contact,Opened,
CM003990,CMP000017,,CON003249,Contact,Opened,
CM003991,CMP000031,,CON003074,Contact,Attended,2025-10-30
CM003992,CMP000025,,CON003261,Contact,Opened,
CM003993,CMP000018,,CON000985,Contact,Sent,
CM003994,CMP000011,,CON001261,Contact,Opened,
CM003995,CMP000031,,CON003346,Contact,Clicked,2025-10-24
CM003996,CMP000023,,CON001519,Contact,Sent,
CM003997,CMP000021,,CON001918,Contact,Opened,
CM003998,CMP000001,,CON001905,Contact,Clicked,2025-12-27
CM003999,CMP000010,,CON002426,Contact,Attended,2026-01-14
CM004000,CMP000002,,CON001176,Contact,Sent,
CM004001,CMP000017,,CON001104,Contact,Opened,
CM004002,CMP000004,,CON001400,Contact,Sent,
CM004003,CMP000034,,CON003293,Contact,Sent,
CM004004,CMP000025,,CON000813,Contact,Sent,
CM004005,CMP000032,,CON003071,Contact,Opened,
CM004006,CMP000003,,CON002159,Contact,Sent,
CM004007,CMP000011,,CON001554,Contact,Sent,
CM004008,CMP000036,,CON002688,Contact,Opened,
CM004009,CMP000011,,CON002003,Contact,Converted,2026-04-17
CM004010,CMP000027,,CON000338,Contact,Converted,2026-05-29
CM004011,CMP000016,,CON003536,Contact,Opened,
CM004012,CMP000018,,CON003011,Contact,Clicked,2025-07-04
CM004013,CMP000003,,CON000135,Contact,Sent,
CM004014,CMP000027,,CON000504,Contact,Clicked,2026-08-21
CM004015,CMP000012,,CON003469,Contact,Converted,2025-11-19
CM004016,CMP000013,,CON003538,Contact,Clicked,2025-09-29
CM004017,CMP000002,,CON000468,Contact,Clicked,2025-03-08
CM004018,CMP000007,,CON001093,Contact,Opened,
CM004019,CMP000033,,CON003134,Contact,Converted,2025-11-25
CM004020,CMP000029,,CON001590,Contact,Opened,
CM004021,CMP000003,,CON002205,Contact,Opened,
CM004022,CMP000027,,CON000853,Contact,Clicked,2026-08-01
CM004023,CMP000008,,CON001842,Contact,Attended,2025-10-06
CM004024,CMP000014,,CON002875,Contact,Sent,
CM004025,CMP000033,,CON003493,Contact,Clicked,2025-11-27
CM004026,CMP000019,,CON000352,Contact,Clicked,2026-02-25
CM004027,CMP000027,,CON002331,Contact,Sent,
CM004028,CMP000024,,CON001587,Contact,Attended,2025-09-24
CM004029,CMP000022,,CON002034,Contact,Opened,
CM004030,CMP000019,,CON002254,Contact,Sent,
CM004031,CMP000008,,CON003256,Contact,Attended,2025-08-25
CM004032,CMP000020,,CON001241,Contact,Sent,
CM004033,CMP000017,,CON003468,Contact,Attended,2025-04-18
CM004034,CMP000022,,CON002133,Contact,Sent,
CM004035,CMP000012,,CON002224,Contact,Clicked,2025-12-18
CM004036,CMP000021,,CON002267,Contact,Opened,
CM004037,CMP000020,,CON002324,Contact,Sent,
CM004038,CMP000032,,CON000383,Contact,Sent,
CM004039,CMP000002,,CON003184,Contact,Sent,
CM004040,CMP000017,,CON001855,Contact,Sent,
CM004041,CMP000002,,CON001485,Contact,Opened,
CM004042,CMP000014,,CON001361,Contact,Opened,
CM004043,CMP000026,,CON001860,Contact,Opened,
CM004044,CMP000015,,CON003504,Contact,Attended,2025-08-19
CM004045,CMP000021,,CON002525,Contact,Attended,2025-09-29
CM004046,CMP000025,,CON003563,Contact,Opened,
CM004047,CMP000007,,CON002392,Contact,Opened,
CM004048,CMP000006,,CON002318,Contact,Sent,
CM004049,CMP000020,,CON000494,Contact,Converted,2026-05-08
CM004050,CMP000031,,CON000227,Contact,Attended,2025-12-29
CM004051,CMP000034,,CON003370,Contact,Opened,
CM004052,CMP000023,,CON002600,Contact,Clicked,2025-11-16
CM004053,CMP000034,,CON002663,Contact,Clicked,2025-06-23
CM004054,CMP000036,,CON000058,Contact,Clicked,2025-11-18
CM004055,CMP000015,,CON000181,Contact,Sent,
CM004056,CMP000035,,CON003055,Contact,Converted,2025-08-21
CM004057,CMP000009,,CON002687,Contact,Attended,2026-04-09
CM004058,CMP000023,,CON000515,Contact,Attended,2025-10-15
CM004059,CMP000004,,CON003443,Contact,Opened,
CM004060,CMP000025,,CON002475,Contact,Opened,
CM004061,CMP000012,,CON000726,Contact,Opened,
CM004062,CMP000015,,CON001832,Contact,Clicked,2025-10-16
CM004063,CMP000002,,CON000249,Contact,Attended,2025-03-04
CM004064,CMP000017,,CON001994,Contact,Clicked,2025-04-07
CM004065,CMP000008,,CON001731,Contact,Sent,
CM004066,CMP000017,,CON003578,Contact,Sent,
CM004067,CMP000018,,CON003009,Contact,Sent,
CM004068,CMP000010,,CON002284,Contact,Clicked,2026-01-20
CM004069,CMP000010,,CON001682,Contact,Clicked,2025-11-16
CM004070,CMP000001,,CON002794,Contact,Sent,
